2020_12_29_4	Second earthquake in two days strikes central Croatia, killing seven and damaging buildings
2020_05_27_0	Grassley says White House 'failed' on watchdog firings
2020_05_27_1	Four Minneapolis policemen fired after death of unarmed black man
2020_05_27_2	Taiwan president pledges humanitarian relief for Hong Kongers
2020_05_27_3	British regulator says 'COPCOV' hydroxychloroquine trial paused
2020_05_27_4	Steve Bannon wins case to set up Italy political academy
2020_05_27_5	Rwandan genocide suspect Kabuga denounces charges as 'lies'
2020_05_27_6	Belgium, France: 26 arrests over ring linked with UK deaths
2020_05_27_7	History in the making as House casts proxy votes in pandemic
2020_05_27_8	Ex-White House hopeful Gabbard drops defamation suit against Hillary Clinton
2020_05_27_9	Rod Rosenstein to testify before Senate panel on Russia probe
2020_05_27_10	U.S. to end sanctions waivers allowing some work at Iran nuclear sites
2020_05_27_11	U.S. accuses ex-Venezuelan lawmaker of drug conspiracy tied to Middle East militants
2020_07_20_0	EU leaders struggle with 'mission impossible' at deadlocked recovery summit
2020_07_20_1	UK suspends Hong Kong extradition treaty, stoking China tensions
2020_07_20_2	FBI seeking suspect in slaying of federal judge's son at their home
2020_07_20_3	Iran executes man convicted of spying for U.S., Israel
2020_07_20_4	Data analysis on downed Ukraine jet starts Tuesday; Canada sceptical about Iran explanation
2020_07_20_5	Ivory Coast ruling party says it has asked president to run again
2020_07_20_6	UPDATE 1-Egypt says Sisi and Trump agree on need to maintain Libya ceasefire
2020_07_20_7	Pfizer-BioNTech potential COVID-19 vaccine shows promise in additional data
2020_07_20_8	'We are a battleground now': In Southeast Asia, U.S-China tensions flare on social media
2020_07_20_9	Dem leaders demand FBI briefing on 'foreign interference campaign' targeting lawmakers
2020_06_12_0	California police shoot and kill suspect wanted in Central California 'shooting spree'
2020_06_12_1	U.S. lawmakers ask Zoom to clarify China ties after it suspends accounts
2020_06_12_2	North Korea says little reason to maintain Kim-Trump ties - KCNA
2020_06_12_3	Trump to accept Republican nomination in Jacksonville, Florida
2020_06_12_4	China condemns 'provocative' U.S. military flight over Taiwan
2020_06_12_5	Iraq, U.S. affirm commitment to U.S. troop reduction - statement
2020_06_12_6	U.S. insurers use lofty estimates to beat back coronavirus claims
2020_06_12_7	Pulling down statues of racists? Africa’s done it for years
2020_06_12_8	In rare appeal to Israeli public, UAE warns against annexation
2020_06_12_9	Four killed, eight wounded in blast at Kabul mosque during Friday prayers
2020_06_12_10	U.S. appeals court skeptical of bid by ex-Trump adviser Flynn to end criminal case
2020_06_12_11	Special Report: How China got shipments of Venezuelan oil despite U.S. sanctions
2020_06_12_12	Iran asks French experts to read black boxes of downed jet: official
2020_06_12_13	U.S., Brazil in talks on funding to buy 5G gear from Ericsson, Nokia: paper
2020_06_12_14	Zoom hits political turbulence in Washington, Beijing; lobbyists ready
2020_06_12_15	U.S. health agency reverses Obamacare transgender protections
2020_05_09_0	U.S. tightens visa rules for Chinese journalists amid coronavirus tensions
2020_05_09_1	China says willing to help North Korea in fight against virus
2019_12_20_0	China will not let foreign forces interfere in Hong Kong, Macau: Xi
2019_12_20_1	U.S. lawmakers request probe on impact of illegal seafood imports
2019_12_20_2	UK on track for January 31 Brexit as PM Johnson wins vote on deal
2019_12_20_3	Trump slams U.S. evangelical magazine after it calls for his removal
2019_12_20_4	Lebanon's new PM aims to form government within six weeks: Deutsche Welle interview
2019_12_20_5	Boeing's Starliner astronaut capsule fails key test to reach space station
2019_12_20_6	UK prosecutors to charge U.S. diplomat's wife over fatal car crash
2020_01_01_0	Protesters burn security post at U.S. Embassy in Iraq; Pentagon sending more troops to region
2020_01_01_1	North Korea's leader promises 'new strategic weapon,' leaves room for talks
2020_01_01_2	U.S. deploying 750 soldiers after protest at U.S. Embassy in Iraq: Pentagon chief
2020_01_01_3	Trump says he does not want, nor foresee, war with Iran
2020_05_23_0	U.S. discussed conducting its first nuclear test in decades, Washington Post reports
2020_03_11_0	UK health minister Dorries diagnosed with coronavirus
2020_03_11_1	Democratic debate in Arizona will have no audience
2020_03_11_2	White House to meet large tech companies to discuss ways to control coronavirus outbreak
2020_03_11_3	Australia unveils $1.6 billion health package to combat coronavirus
2020_03_11_4	In crushing blow to Bernie Sanders, Joe Biden scores big Michigan win
2020_03_11_5	Exclusive: Afghan government to release 1,500 Taliban prisoners from jails - decree
2020_03_11_6	Turkish, Russian forces to patrol either side of new Syrian corridor
2020_03_11_7	Pilot killed in Pakistan Air Force F-16 crash in Islamabad
2020_03_11_8	Saudi, UAE gear up for long-term oil market fight with capacity plans
2020_03_11_9	Miscarriage of justice? Family of Libyan Lockerbie bomber can appeal conviction
2020_03_11_10	U.S. House backs extension of FISA surveillance law
2020_03_11_11	Exclusive: White House told federal health agency to classify coronavirus deliberations - sources
2020_03_11_12	World Health Organization calls coronavirus outbreak ”pandemic” for first time
2020_03_11_13	House votes to curtail Trump's Iran war powers, setting up veto fight
2020_03_11_14	Ron Johnson changes target of subpoena in Hunter Biden probe
2020_03_11_15	U.S.-led coalition confirms three personnel killed in Iraq rocket attack
2020_12_07_0	In Georgia, Loeffler again refuses to say Trump lost
2020_12_07_1	EU to consider making good on sanctions threat against Turkey
2020_12_07_2	Hong Kong police arrest eight over university protest as crackdown intensifies
2020_12_07_3	China suspends beef imports from sixth Australian beef supplier
2020_12_07_4	Vatican: Pope to visit Iraq in March, pandemic permitting
2020_12_07_5	U.S. defends how it treats jailed Ghislaine Maxwell
2020_05_07_0	Iraq lawmakers approve government of Prime Minister-designate Kadhimi
2020_05_07_1	Trump vetoes Iran war powers resolution
2020_05_07_2	Genetic mutation study finds new coronavirus spread swiftly in late 2019
2020_05_07_3	New Jersey 'Bridgegate' scandal convictions tossed by U.S. Supreme Court
2020_05_07_4	U.S. moves to drop case against Trump ex-adviser Flynn, who admitted lying to FBI
2020_05_07_5	U.S. says Russia is working with Syria's Assad to move militia to Libya
2019_12_29_0	U.S. hits Iraq militia blamed in defense contractor’s death
2019_12_29_1	Christianity Today's split with Trump highlights deeper issue in white evangelical America
2019_12_29_2	Taliban council agrees to cease-fire in Afghanistan
2020_10_15_1	Kyrgyz president quits; prime minister, newly sprung from jail, takes over
2020_10_15_2	At least 13 Somali soldiers killed after military, al Shabaab clash
2020_10_15_3	China angered as U.S. names human rights envoy for Tibet
2020_10_15_4	UK queen, 94, makes first outing in seven months to visit secret defence laboratory
2020_10_15_5	EU, Britain sanction Russian officials over Navalny poisoning
2020_01_08_0	US, Iran step back from the brink; region still on edge
2020_01_08_1	'World cannot afford war': U.S. Democrats respond to Iran missile strike
2020_01_08_2	Airlines re-route or cancel flights around Iraq, Iran after missile strike on U.S. troops
2020_01_08_3	U.S. House to vote this week to limit Trump's military actions on Iran - Pelosi
2020_01_08_4	Transcript of Trump’s remarks at White House on Iran
2020_01_08_5	Statement from Britain's Prince Harry and his wife Meghan
2020_02_26_0	Raucous Democratic debate yields no clear challenger to Sanders
2020_02_26_1	Exclusive: Autonomous driving startup Pony.ai raises $500 million in Toyota-led funding- sources
2020_02_26_2	Ethiopia asks U.S. to postpone final talks on Blue Nile dam
2020_02_26_3	UK conducts random coronavirus testing as part of early warning plan
2020_02_26_4	Brazil confirms first coronavirus case in Latin America
2020_02_26_5	Top Senate Democrat urges $8.5 bln for U.S. coronavirus response
2020_02_26_6	Utility operator NiSource to sell Massachusetts operations after gas explosions probe
2020_02_26_7	Trump campaign says it is suing New York Times over Russia opinion piece
2020_09_28_0	Armenia, Azerbaijan clash in separatist region for a 2nd day
2020_09_28_1	Oil up 1% on economic hope; virus fears check price gains
2020_09_28_2	EU and Britain far apart as key week of Brexit talks begins
2020_09_28_3	Huawei CFO Meng back in Canadian court fighting U.S. extradition
2020_09_28_4	Former Louisville detective pleads not guilty in Breonna Taylor case
2020_09_28_5	After New York Times revelations, Trump says he paid millions in taxes
2020_07_11_0	Goya chief executive sparks backlash over praise for Trump
2020_07_11_1	'Witch Hunt': Trump commutes longtime adviser Roger Stone's prison sentence
2020_07_11_2	Erdogan declares Hagia Sophia a mosque after Turkish court ruling
2020_07_11_3	Police search St. Louis mansion of couple who pointed guns at protesters
2020_07_11_4	Bosnians mark 25 years since Srebrenica genocide that shocked the world
2020_07_11_5	In a first, Trump dons masks in visit to a military medical facility
2021_01_06_0	Officials identify knife-wielding man killed by officers
2021_01_06_1	North Korea's Kim tells party congress economic plan failed 'tremendously'
2021_01_06_3	Trump bars U.S. transactions with eight Chinese apps including Alipay
2021_01_06_4	WikiLeaks' Assange denied bail by London court over risk he might abscond again
2021_01_06_5	Hong Kong arrests 53 for plot to 'overthrow' government in latest crackdown on dissent
2021_01_06_6	Europe prepares for Moderna vaccine rollout as fears grow over virus variants
2021_01_06_7	Indonesian police kill 2 suspected militants in raid
2020_02_24_0	Gaza-Israel hostilities flare through second day with rocket attacks, air strikes
2020_02_24_1	Actor Smollett pleads not guilty to new Chicago hoax charges; seeks stay, dismissal
2020_02_24_2	Julian Assange put lives at risk, lawyer for United States says
2020_02_24_3	Lesotho PM seeks immunity from charge of murdering second wife
2020_02_24_4	Virus can still be beaten, too early to declare pandemic: WHO
2020_02_24_5	U.S. Supreme Court to hear religious fight over same-sex foster care
2020_02_24_6	'D.C. Sniper' Malvo can seek parole after change in Virginia law
2020_11_05_0	Denmark plans to cull its mink population after coronavirus mutation spreads to humans
2020_11_05_1	Kosovo President Thaci arrested, moved to The Hague to face war crimes charges
2020_03_31_0	U.S. judges stop Texas, Ohio, Alabama from curbing abortions during coronavirus crisis
2020_03_31_1	Rick Scott calls for congressional inquiry into WHO's coronavirus response
2020_12_03_0	U.S. bans cotton imports from China producer XPCC citing Xinjiang 'slave labor'
2020_12_03_1	Boeing's updated 737 MAX completes first flight with media onboard
2020_12_03_3	China spacecraft lands on moon to bring rocks back to Earth
2020_12_03_4	Hong Kong media tycoon Jimmy Lai denied bail after fraud charge
2020_12_03_5	Azerbaijan says 2,783 of its soldiers killed in Karabakh conflict
2020_12_03_6	Fatal shooting of Black teen roils liberal town in Oregon
2020_09_08_0	Australia flies journalists out of China after questioning
2020_09_08_1	China accuses Indian troops of firing warning shots in border dispute
2020_09_08_2	Belarusian protest leader and allies cross border into Ukraine, official says
2020_09_08_3	House Democrats call for U.S. postal chief's suspension, launch probe
2020_09_08_4	Disney's 'Mulan' sparks backlash over ties to Xinjiang, Hong Kong
2020_09_08_5	G7 foreign ministers condemn Navalny's 'confirmed poisoning'
2020_09_08_6	Move aside robots, Tesla bets on aluminium casting
2020_09_08_7	Jordan confirms two COVID-19 cases in a Syrian refugee camp: U.N.
2020_09_08_8	Allies of Kremlin critic Navalny say campaign office in Siberia attacked
2020_09_08_9	Uber promises 100% electric vehicles by 2040, commits $800 million to help drivers switch
2020_09_08_10	After Trump comments, top Army general defends military's leaders
2020_09_08_11	U.S. House members ask Trump to probe Navalny poisoning, suggest sanctions
2020_09_08_12	Trump to host Israel-United Arab Emirates deal-signing ceremony on Sept 15
2020_09_08_13	AstraZeneca suspends leading COVID-19 vaccine trials after a participant's illness
2020_01_20_0	Iran denies decision taken to send downed plane's black boxes abroad - IRNA
2020_01_20_1	Factbox: What we know about the new coronavirus spreading in China and beyond
2020_01_20_2	Ukraine presses for return of Iran plane black boxes
2020_01_20_3	Five die in Russian hotel after boiling water floods basement
2020_01_20_4	Iran says it will quit global nuclear treaty if case goes to U.N
2020_01_20_5	Trump lawyers call for immediate acquittal in legal, political defense
2020_01_20_6	Biden campaign warns media against spreading Trump misinformation
2020_06_24_0	North Korea suspends military action plans against South Korea
2020_06_24_1	Exclusive: U.S. warns Russia, China of U.N. isolation if Iran arms ban extension blocked
2020_06_24_2	Brazil judge orders Bolsonaro to wear a mask due to COVID-19
2020_06_24_3	Federal prosecutor says fear of Trump led to reversal on Stone sentencing memo
2020_06_24_4	Former Haitian death squad leader arrested after U.S. deportation
2020_06_24_5	Trump aides begin discussions on Israel's West Bank annexation plan: sources
2020_06_24_6	U.S. Senate police reform vote fails as Democrats reject Republican bill
2020_06_24_7	War crimes prosecutor indicts Kosovo president Thaci
2020_06_24_8	Pompeo says U.S. working with Europe on how to reopen travel safely
2020_06_24_9	Concern over intensifying Taliban attacks may hurt start of Afghan peace talks: Abdullah
2020_12_06_0	South Korea tightens curbs in Seoul as COVID-19 cases hit 9-month high
2020_12_06_1	Trump tactics to overturn election could have staying power
2020_06_18_0	U.S. actor Danny Masterson charged with raping three women
2020_06_18_1	Top U.S, China diplomats meet in Hawaii as tensions flare
2020_06_18_2	Trump asked China to help him win in 2020, offered 'favors to dictators,' Bolton says
2020_06_18_3	Former Japanese justice minister, lawmaker wife arrested for suspected vote-buying
2020_06_18_4	Hong Kong security law draft to be put before China's top parliament body
2020_06_18_5	Europe threatens digital taxes without global deal, after U.S. quits talks
2020_06_18_6	German prosecutors accuse Russia of ordering murder of former Chechen rebel in Berlin
2020_06_18_7	Protesters snake through Minsk as Belarus president's rival held in pre-election clampdown
2020_06_18_8	Biden launches first major advertising campaign in battle against Trump
2020_06_18_9	U.S. Supreme Court thwarts Trump plan to end 'Dreamers' immigrant program
2020_09_27_0	North Korea warns of naval tensions during search for slain South Korean
2020_09_27_1	Syria accuses U.S. using sanctions to suffocate Syrians 'like George Floyd'
2020_09_27_2	Fighting erupts between Armenia, Azerbaijan; 18 killed
2020_09_27_3	France vows to protect its Jewish community after stabbing
2020_09_27_4	Swiftly spreading wildfire erupts in California's Napa Valley wine country
2020_09_27_5	Qatar Airways got $1.95 billion government lifeline after losses widened
2020_09_01_0	New Jersey and California allow indoor dining to resume, with limits
2020_09_01_1	AstraZeneca's COVID-19 vaccine candidate begins late-stage U.S. study
2020_09_01_3	India accuses China of fresh 'provocative actions' at mountain border
2020_09_01_4	Canberra says not told why Australian journalist detained in China
2020_09_01_5	75 years later, Japanese man recalls bitter internment in US
2020_09_01_6	L.A. sheriff's deputies fatally shoot Black man after suspected bike violation
2020_09_01_7	Philippines says won't stop projects with China firms blacklisted by U.S.
2020_09_01_8	Buffett looks to Japan with $6 billion bet on five biggest trading firms
2020_09_01_9	Betting on Asia's debt, Europe's hunt for yield heads east
2020_09_01_10	Scores detained as students march against Belarus president
2020_09_01_11	Macron to Lebanese leaders: reform swiftly or face consequences
2020_09_01_12	German lawmakers demand answers over Wirecard collapse
2020_09_01_13	Pentagon concerned by China's nuclear ambitions, expects warheads to double
2020_09_01_14	Colombia court transfers case against ex-president Uribe to attorney general
2020_11_26_0	U.S. rejects permit for Alaska's Pebble mine, company vows appeal
2020_11_26_1	South Korea, China agree on early Xi visit, North Korea talks
2020_11_26_2	Cambodia court defers opposition treason trial to next year
2020_11_26_3	Ethiopia to launch 'final phase' of offensive in Tigray region, says PM
2020_11_26_4	'Kind of lonely': America marks COVID-altered Thanksgiving
2020_11_26_5	Hong Kong activist tells German paper he's doing well in prison isolation
2020_01_13_0	Human Rights Watch head denied entry to Hong Kong ahead of report launch
2020_01_13_1	White House says U.S. has asked North Korea to resume talks - Axios
2020_01_13_2	'Our enemy is here': Iran protesters demand that leaders quit after plane downed
2020_01_13_3	'Smile with your eyes': How to beat South Korea's AI hiring bots and land a job
2020_01_13_4	Maple Leaf Foods CEO takes aim at U.S. government over plane crash in Iran – Kelowna Capital News
2020_01_13_5	Independence Day: UK's queen agrees grandson Harry, wife Meghan can exit senior royal role
2020_01_13_6	Pakistan court revokes coup leader Musharraf's death sentence, guilty verdict
2020_01_13_7	Factbox: Deals by major suppliers in the race for 5G
2020_01_13_8	U.S. targets Maduro-backed legislator and allies in fresh Venezuelan sanctions
2020_01_13_9	U.S. Treasury drops China currency manipulator label ahead of trade deal signing
2020_02_05_0	Trump White House to welcome Venezuela opposition leader Wednesday
2020_02_05_1	Over 130 migrants killed after U.S. deports them to El Salvador, rights group says
2020_02_05_2	Climate protests shut BP's London headquarters on CEO's first day
2020_02_05_3	Red state Democrats stick with party to convict Trump
2020_09_15_0	Sally intensifies, could wallop U.S. coast with 110-mph winds
2020_09_15_1	Rochester mayor fires police chief over handling Daniel Prude's death
2020_09_15_2	In break with past, UAE and Bahrain forge ties with Israel at White House
2020_09_15_3	Taiwan says it has Vatican assurances on China accord
2020_09_15_4	West urges Saudi Arabia to release women activists, prosecute Khashoggi killers
2020_09_15_5	Putin opponent Navalny posts photo from hospital, plans to return to Russia
2020_09_15_6	Greek PM says EU must show 'tangible solidarity' on migrants, Turkey
2020_09_15_7	Louisville to pay $12 million settlement over Breonna Taylor's death in botched police raid
2020_09_15_8	U.S. median income hit record in 2019, Census data shows
2020_09_15_9	Brazil's Bolsonaro scraps new welfare plan, economy minister plays down rift
2020_09_15_10	U.S. Justice Department subpoenas publisher of John Bolton's book: report
2020_09_15_11	Palestinians fire rockets at Israel, wounding two, during White House ceremony
2020_09_15_12	Pompeo to meet Venezuelan migrants in Brazil as U.S. seeks to turn up heat on Maduro
2020_10_29_0	Putin calls for Turkish involvement in Nagorno-Karabakh talks
2020_10_29_1	Tunisian carrying Quran fatally stabs 3 in French church
2020_10_29_2	Saudi man arrested in Jeddah after knife attack on guard at French consulate
2020_10_29_3	Task force sees 'unrelenting' COVID-19 spread; daily U.S. cases up by record 91,000
2020_07_08_0	U.S. tech giants face hard choices under Hong Kong's new security law
2020_07_08_1	U.S. envoy plays down expectations for North Korea meet, but ready to talk
2020_07_08_2	U.S. says Ghosn wired money to man who helped him flee Japan
2020_07_08_3	China converts Hong Kong hotel into new national security office
2020_07_08_4	Hong Kong bans protest anthem in schools as fears over freedoms intensify
2020_07_08_5	'Weaponized' Facebook fails to protect civil rights, audit says
2020_07_08_6	Airbus workers stage rare protest over job cuts
2020_07_08_7	Italy's Conte backs Spain's Calvino for Eurogroup job
2020_07_08_8	U.S. Supreme Court permits broad religious exemption to birth control coverage
2020_07_08_9	Criticism of US pullout from WHO from allies, China alike
2020_07_08_10	U.S. will act to deny China access to Americans' data, says Pompeo
2020_07_08_11	Canada handled the coronavirus outbreak better than United States, PM Trudeau says
2020_07_08_12	U.S. first lady Melania Trump statue set on fire in Slovenia
2020_07_08_13	Republicans renew complaints Twitter stifles president, conservatives
2020_11_09_0	Aung San Suu Kyi's ruling party claims resounding election win in Myanmar
2020_11_09_1	Utah governor declares new state of emergency as coronavirus spreads
2020_11_09_2	Pfizer vaccine trial success signals breakthrough in pandemic battle
2020_11_09_3	Hong Kong pro-democracy legislators threaten mass resignations
2020_11_04_0	AP VoteCast: Wisconsin voters sour on state of nation
2020_11_04_1	Analysis: Whoever triumphs, investors see China, green and easy money bets as election winners
2020_09_25_0	North Korean leader offers rare apology for killing of South Korean
2020_09_25_2	Key Vatican cardinal caught up in real estate scandal resigns suddenly
2020_09_25_3	Steele dossier sub-source was suspected of spying for Russia, DOJ reveals
2020_09_25_5	U.S. records over 7 million COVID-19 cases as Midwest outbreak surges
2020_09_25_6	Putin says Russia and U.S. should agree not to meddle in each other's elections
2020_09_25_7	Feds air FBI agent’s gripes about Flynn probe
2020_09_25_8	Bloomberg unveils $40M Florida TV ad buy
2020_09_25_9	U.S. FTC moves for rehearing of Qualcomm antitrust defeat
2020_09_25_10	FAA chief set to conduct 737 MAX evaluation flight next week
2020_04_19_0	Trump: Some states to begin lifting coronavirus restrictions in coming days
2020_08_04_0	40 people arrested in Austin during weekend protests
2020_08_04_1	U.S. FAA proposes requiring key Boeing 737 MAX design changes
2020_08_04_2	China vows retaliation if any U.S. action against journalists
2020_08_04_3	3 men rescued from Pacific island after writing SOS in sand
2020_08_04_4	U.N. chief warns world facing 'generational catastrophe' on education
2020_08_04_5	China only fulfils 5% of Sino-U.S. energy trade deal in first half of 2020
2020_08_04_6	New evidence in Thai Red Bull hit-and-run case, says prosecutor's office
2020_08_04_7	Ukraine says no plans to resume gas purchases from Russia
2020_08_04_8	Neil Young sues Donald Trump's campaign for using his songs
2020_10_22_0	Trump rejoices as Senate panel approves Barrett while Democrats boycott
2020_10_22_2	Nagorno-Karabakh peace hopes slim before Washington talks
2020_10_22_3	Judge keeps second degree murder charge against ex-police officer in Floyd death, drops lesser charge
2020_10_22_4	Kyrgyzstan delays election for reform, helping Japarov
2020_07_07_0	Brazil's Bolsonaro says lungs 'clean' after coronavirus test
2020_07_07_1	U.S. envoy arrives in South Korea as North Korea rejects talks
2020_07_07_2	Hong Kong security law is not doom and gloom but is a red line, leader says
2020_07_07_3	Televangelists, megachurches tied to Trump approved for millions in pandemic aid
2020_07_07_4	Japan boosts rescue efforts as it warns of more rain in flood-hit areas
2020_07_07_5	Pompeo says U.S. looking at banning Chinese social media apps, including TikTok
2020_07_07_6	WHO doesn't see bubonic plague in China as high risk - spokeswoman
2020_07_07_7	Macron sends out new government to rescue economy
2020_07_07_8	Bus plunges into reservoir in China, 21 dead
2020_07_07_9	Deadly Syrian, Russian air strikes in Idlib amount to war crimes: U.N.
2020_07_07_10	Britain says it can restart Saudi Arabia arms export licences
2020_07_07_11	Epstein red flags, Russian models land Deutsche Bank $150 million fine
2020_07_07_12	Philippines' Duterte tells citizens not to fear anti-terror bill
2020_07_29_0	Texas man charged in Los Angeles killing of teen girl
2020_07_29_1	Japan lawmakers to urge government to put curbs on TikTok use - NHK
2020_07_29_2	Trump says he never confronted Putin about Russia bounty reports: Axios
2020_07_29_3	Oregon says federal agents to withdraw from Portland
2020_07_29_4	U.S. to withdraw about 12,000 troops from Germany but nearly half to stay in Europe
2020_07_29_5	U.S. slaps sanctions on Syria in push for Assad to end war
2020_07_29_6	Hong Kong police arrest four under new security law in move slammed by rights group
2020_07_29_7	Morocco arrests dissident journalist on rape and spy charges
2020_06_22_0	NASCAR steps up security around Wallace after noose found in garage
2020_06_22_1	South Korea says Bolton's memoir on Trump-Kim summit is distorted
2020_06_22_2	Pompeo urges China to release two detained Canadians after 'groundless' charges
2020_06_22_3	U.S. Supreme Court rejects challenge to Trump's steel tariffs
2020_06_22_4	Iran to send black boxes from downed Ukrainian airliner to France
2020_06_22_5	France 'will not tolerate' Turkey's role in Libya, Macron says
2020_06_22_6	Trump suspends entry of certain foreign workers despite business opposition
2019_12_31_0	Iraq condemns U.S. air strikes as unacceptable and dangerous
2019_12_31_1	Infowars founder who claimed Sandy Hook shooting was a hoax ordered to pay $100,000
2019_12_31_2	Giuliani associate asks court to allow handing over documents sought in Trump impeachment
2019_12_31_3	U.S. Baghdad ambassador evacuated from embassy amid protests: Iraqi officials
2019_12_31_4	Susan Collins says she is 'open to witnesses' in impeachment trial
2020_03_29_0	Tornado tears through Arkansas college town, with 6 hurt
2020_03_29_1	North Korea test fires missiles amid worries about outbreak
2020_03_29_2	Saudi Arabia intercepts two missiles fired by Yemen's Houthis
2020_03_29_3	Trump says quarantine 'not necessary' for New York area
2020_03_29_4	Prince Harry, wife Meghan, do not need U.S. help for security costs, spokeswoman says
2020_12_20_0	China could restrict bank tie-ups with fintech platforms, official suggests
2020_12_20_1	Official: Large car bomb kills 9 in Afghan capital
2020_12_20_2	European neighbours shut doors to Britain amid alarm over new coronavirus strain
2020_09_04_0	U.S. Justice Department's Google lawsuit expected in weeks ahead: sources
2020_09_04_1	DeVos to enforce school testing mandates amid pandemic
2020_09_04_2	Sri Lanka navy says no real risk of spill on stricken supertanker
2020_09_04_3	Dutch populist Wilders acquitted of inciting discrimination
2020_09_04_4	Japan coast guard rescues one man likely to be crew of capsized cattle ship
2020_09_04_5	Malaysia drops criminal charges against Goldman Sachs over 1MDB bond sales: state media
2020_09_04_6	What you need to know about the coronavirus right now
2020_09_04_7	Italy's Berlusconi breathing on his own despite COVID pneumonia
2020_09_04_8	EU to hone 'carrot and stick' line on Turkey at summit, top official says
2020_09_04_9	Lawmakers set dates for public input on coronavirus relief
2020_09_04_10	Trump lauds economic steps between Serbia and Kosovo
2020_09_04_11	Libyan families file U.S. lawsuit accusing LNA leader Haftar of war crimes
2020_09_04_12	Authorities: Man killed landlord, then called 911
2020_09_04_13	El Salvador prosecutor says he will investigate allegations of government pacts with gangs
2020_09_04_14	Trump security adviser says China has biggest election-interference program
2020_09_04_15	After criticism, Trump says Pentagon will not shut down Stars and Stripes
2020_09_04_16	Jacob Blake pleads not guilty to charges prior to Kenosha shooting
2020_01_10_0	Iran invites Boeing to probe plane crash that killed 176 – Kelowna Capital News
2020_01_10_1	U.S. House passes resolution to limit Trump's ability to wage war on Iran
2020_01_10_2	Suspected jihadists strike Niger military; 25 soldiers dead
2020_01_10_3	Washington spurns Iraqi call to remove troops
2020_01_10_4	'Designed by clowns': Boeing employees ridicule 737 MAX, regulators in internal messages
2020_01_10_5	Trump sends North Korea's Kim birthday greetings
2020_01_10_6	U.S. targeted Iranian official in Yemen in failed strike - sources
2020_01_10_7	Trump, red states ask Supreme Court to refuse Obamacare case before election
2020_06_27_0	Attorney General Barr forms panel on 'anti-government extremism'
2020_06_27_1	Sudan, Egypt say Ethiopia will not fill Nile dam without reaching deal
2020_06_27_2	UK ditches quarantine for arrivals from low COVID-19 risk countries
2020_06_27_3	Police: Baby girl dies in Virginia after being left in car
2020_03_19_0	Muslim event in Indonesia stopped amid coronavirus fears
2020_03_19_1	China reports no new local coronavirus transmissions for first time
2020_03_19_2	U.S. oil reverses losses, posts largest one-day gain on record
2020_03_19_3	Tesla suspends production at U.S. vehicle factory due to coronavirus
2020_03_19_4	U.S. Representative Tulsi Gabbard ends Democratic presidential bid, endorses Biden
2020_03_19_5	Pompeo says U.S. citizen detained in Iran since 2018 released on medical furlough
2020_03_19_6	Exclusive: Ferrari and Fiat look at helping Italy make ventilators in coronavirus crisis
2020_03_19_7	Turkey says two soldiers killed in Syria's Idlib in attack by 'radical groups'
2020_07_05_0	Sheriff: 2 dead, 8 hurt in South Carolina nightclub shooting
2020_07_05_1	Russian shot dead in Austria, police probe political motive
2020_07_05_2	Too soon to say if safe to hold Republican convention in Florida, U.S. official says
2020_06_30_0	Facing criticism, White House to brief Democrats on reports Russia paid Taliban to kill U.S. troops
2020_06_30_1	China passes national security law in turning point for Hong Kong
2020_06_30_2	Saudi, U.S. officials call for extending UN arms embargo on Iran
2020_06_30_3	India's Chinese app ban seen jolting ByteDance's India plans, angers some TikTok users
2020_06_30_4	Belgian king expresses deep regret for colonial past in Congo
2020_06_30_5	Sahel summit agrees need to intensify campaign against jihadists
2020_06_30_6	Judge temporarily halts release of tell-all book by Donald Trump's niece
2020_06_30_7	EU condemns envoy expulsion from Venezuela, warns of isolation
2020_06_30_8	Mexican labour activist's arrest sends 'wrong signal' under North America trade deal
2019_12_15_1	Major states snub calls for climate action as U.N. summit wraps up
2020_05_31_0	Trump postpones G7 summit, seeks to add countries to invitation list
2020_05_31_1	SpaceX Crew Dragon delivers two NASA astronauts to International Space Station
2020_05_31_2	China media, Hong Kong government bristle at Trump's pledge of curbs, sanctions
2020_09_16_0	Louisville to pay $12 million settlement over Breonna Taylor's death in botched police raid
2020_09_16_1	Hurricane Sally takes aim at U.S. Alabama-Florida border area
2020_09_16_2	'Europe's moment': EU chief calls for unity to confront crises
2020_09_16_3	Bundesbank chief defends ECB bond purchases in wake of court case
2020_09_16_4	Boeing, FAA failures to blame for 737 MAX crashes - U.S. House report
2020_09_16_5	Exclusive: U.S. pushes arms sales surge to Taiwan, needling China - sources
2020_09_16_6	Exclusive: Top Huawei executives had close ties to company at center of U.S. criminal case
2020_09_16_7	Twenty-nine German police suspended for sharing pictures of Hitler
2020_09_16_8	Belarus leader Lukashenko disparages protests as US plan
2020_09_16_9	Canada's ethics czar says former envoy to Washington broke conflict-of-interest law in his work for Palantir
2020_02_09_0	Soldier kills 29 people in Thailand before being shot
2020_02_09_1	Insider attack in Afghanistan kills two U.S. soldiers and Afghan serviceman
2020_02_09_2	Amid tension with U.S., Iran plans satellite launch and unveils new missile
2020_02_09_3	Feds seek delay in Michael Flynn case
2020_02_20_0	Gunman suspected of deadly shootings found dead - German police
